# >> Output from Z-WMarkov2Network.pl <<
# >> Network obtained from Z-WMarkov scores
# >> Input file1: Z-WMarkov-NormPairs_Real_Taxons_FunGroups.resampled.byabundance.dat obtained from Weighted-Markov-Score2.0_NormPairs
# >> Input file2: OTUs_TimeZero_byabundance.list extracted manually
# >> Output file: Network-Z-WMarkov-NormPairs_Real_Taxons_FunGroups.resampled.byabundance.dat extracted manually
# >> Running at date:  (mm,dd,yy) 6, 29, 2016, and time: 19:50:13,
# >> Silwood Park, Imperial College London, A.P-G.
#1Species_i, 2Species_j, 3Interaction
"epilithonimonas.lactis"	"rhodopseudomonas.spp."	14.113535447401853
"epilithonimonas.lactis"	"pseudomonas.lutea"	11.109096597362498
"epilithonimonas.lactis"	"pedobacter.spp."	22.010388701326178
"epilithonimonas.lactis"	"pedobacter.aquatilis"	12.469905337690017
"epilithonimonas.lactis"	"pedobacter.wanjuense"	16.885028896680783
"epilithonimonas.lactis"	"rhizobium.cellulosilyticus"	13.222928200750921
"epilithonimonas.lactis"	"pectobacterium.bev.proteobacterium"	11.195316203967606
"epilithonimonas.lactis"	"chryseobacterium.gregarium"	15.250908080591460
"epilithonimonas.lactis"	"sphingopyxis.chilensis"	15.335088053811960
"epilithonimonas.lactis"	"novosphingobium.subarcticum"	11.868189851020061
"epilithonimonas.lactis"	"chryseobacterium.sp."	11.840486624291788
"epilithonimonas.lactis"	"neisseria.subflava"	11.713208008525454
"epilithonimonas.lactis"	"pedobacter"	18.443594667294132
"epilithonimonas.lactis"	"chryseobacterium.soldanellicola"	9.8090393053050207
"epilithonimonas.lactis"	"chitinophagaceae"	9.7757586474655387
"epilithonimonas.lactis"	"candidatus.devosia.euplotis"	10.573596405992333
"epilithonimonas.lactis"	"pedobacter.cryoconitis"	9.8397378567833194
"epilithonimonas.lactis"	"dysgonomonas"	11.063207307343475
"epilithonimonas.lactis"	"pedobacter.daejeonensis"	12.647984311681933
"epilithonimonas.lactis"	"brevundimonas.variabilis"	9.6891630647718578
"epilithonimonas.lactis"	"cohnella.cohnia.thermotolerans"	-12.059648653408
"epilithonimonas.lactis"	"mucilaginibacter.spp."	10.394593954557346
"epilithonimonas.lactis"	"pedobacter.insulae"	9.6510035453306084
"epilithonimonas.lactis"	"pedobacter.rhizospharae"	13.265570831229526
"candidatus_solibacter"	"sporichthyaceae"	14.465375608925100
"candidatus_solibacter"	"escherichia_shigella"	13.821315946629420
"candidatus_solibacter"	"azospira.spp."	13.028318877725786
"candidatus_solibacter"	"flexibacter.spp."	12.678471613213519
"candidatus_solibacter"	"planctomycetaceae"	10.604165559833342
"candidatus_solibacter"	"pedomicrobium.spp."	13.572652016386535
"candidatus_solibacter"	"nitrosococcus.spp."	15.594370673875515
"candidatus_solibacter"	"haliangium.spp."	11.891488262515070
"candidatus_solibacter"	"rhodoplanes.spp."	17.624306369937873
"candidatus_solibacter"	"bacillus.longiquaesitum"	14.938120480361382
"pseudomonas.spp."	"alcanivorax.dieselolei"	12.032220145670340
"pseudomonas.spp."	"alcanivorax"	11.237457256144534
"pseudomonas.spp."	"pedobacter.rhizospharae"	-10.404265890803
"erwinia"	"cedecea.spp."	26.241125766031580
"erwinia"	"citrobacter.werkmanii"	11.890908613761628
"erwinia"	"trabulsiella.spp."	25.403786415101678
"erwinia"	"erwinia.persicina"	16.656068448314045
"erwinia"	"erwinia.rhapontici"	10.042567077455491
"erwinia"	"pedobacter.daejeonensis"	10.403035258209144
"pseudomonas.luteola"	"pseudomonas.lutea"	16.517325759288710
"pseudomonas.luteola"	"pseudomonas.plecoglossicida"	9.9580997783084051
"pseudomonas.luteola"	"agromyces.neoliticus"	-12.9238259151367
"sporichthyaceae"	"bradyrhizobium.elkanii"	13.585444442208701
"sporichthyaceae"	"hyphomicrobium.spp."	20.422761163617515
"sporichthyaceae"	"oxalobacteraceae"	12.168080314175809
"sporichthyaceae"	"dermatophilus.spp."	10.530709342148631
"sporichthyaceae"	"pseudomonas.vranovensis"	-20.948181269492
"sporichthyaceae"	"sphingomonas.faeni"	-14.2026054723993
"sporichthyaceae"	"ws3..candidate.division."	10.627463770574092
"sporichthyaceae"	"pseudomonadaceae"	16.661036582813061
"sporichthyaceae"	"rhodobium.spp."	28.340709220001436
"sporichthyaceae"	"streptomycetaceae"	11.118263929313779
"sporichthyaceae"	"stenotrophomonas.chelatiphaga"	-11.4716530632596
"sporichthyaceae"	"escherichia_shigella"	38.415209109157331
"sporichthyaceae"	"flavisolibacter.spp."	14.171274570566695
"sporichthyaceae"	"paracoccus.spp."	24.191187918854137
"sporichthyaceae"	"rhizobium.spp."	-10.7285386645158
"sporichthyaceae"	"candidatus_xiphinematobacter.spp."	19.378463185116512
"sporichthyaceae"	"azospira.spp."	36.469032149365582
"sporichthyaceae"	"flexibacter.spp."	29.857612283898813
"sporichthyaceae"	"burkholderia.ubonensis"	17.912926377159906
"sporichthyaceae"	"planctomycetaceae"	22.974473485155162
"sporichthyaceae"	"chthoniobacter.spp."	10.506261677736095
"sporichthyaceae"	"rhodospirillaceae"	11.544064330933571
"sporichthyaceae"	"pedomicrobium.spp."	51.393064706161645
"sporichthyaceae"	"rhodocyclales"	22.487458864811771
"sporichthyaceae"	"caldilinea.spp."	23.792751246093285
"sporichthyaceae"	"nitrosococcus.spp."	51.913762535746500
"sporichthyaceae"	"novosphingobium.subarcticum"	-16.5104452570735
"sporichthyaceae"	"solirubrobacter.spp."	10.670124184513030
"sporichthyaceae"	"sorangium.spp."	13.504739170014179
"sporichthyaceae"	"cytophagaceae"	31.225562285746104
"sporichthyaceae"	"neisseria.subflava"	-10.0794730441242
"sporichthyaceae"	"stenotrophomonas.rhizophila"	-14.2292831435497
"sporichthyaceae"	"nitrosococcus"	19.081011647744699
"sporichthyaceae"	"acinetobacter.piperi"	-16.1012420111398
"sporichthyaceae"	"chromatiaceae"	33.147101731534029
"sporichthyaceae"	"agrobacterium.tumefaciens"	-13.6559815375288
"sporichthyaceae"	"rhodocyclaceae"	26.640363250616673
"sporichthyaceae"	"dokdonella.spp."	10.011297000829256
"sporichthyaceae"	"pseudomonas.syringae"	-37.4870638006637
"sporichthyaceae"	"haliangium.spp."	29.751953064349497
"sporichthyaceae"	"janthinobacterium.lividum"	-16.1829384106643
"sporichthyaceae"	"rhodoplanes.spp."	46.664542019547824
"sporichthyaceae"	"azospira"	34.832178072691484
"sporichthyaceae"	"paenibacillus.humicus"	14.976788402432279
"sporichthyaceae"	"novosphingobium"	28.638288315795737
"sporichthyaceae"	"solirubrobacteriaceae"	12.055217255093975
"sporichthyaceae"	"comamonas.spp."	-12.2177417776751
"sporichthyaceae"	"pedobacter.daejeonensis"	-12.8760855396471
"sporichthyaceae"	"brevundimonas.variabilis"	-15.3275245483477
"sporichthyaceae"	"arenimonas.spp."	11.089533341705089
"sporichthyaceae"	"bacillus.longiquaesitum"	30.527184602408433
"sporichthyaceae"	"mesorhizobium.albiziae"	10.318208916906960
"sporichthyaceae"	"phycisphaerae"	14.239836887881760
"sporichthyaceae"	"arthrobacter.protophormiae"	-10.4556257847596
"sporichthyaceae"	"alcaligenaceae"	20.446021939402090
"sporichthyaceae"	"paenibacillus.xylanilyticus"	-20.6323659661839
"sporichthyaceae"	"rubrobacteriaceae"	27.157556836821332
"sporichthyaceae"	"achromobacter"	35.464972032295904
"sphaerobacteridae"	"nocardioides.spp."	9.6633793190685413
"sorangiineae"	"methylocystis"	10.553854295686886
"methylobacterium"	"streptomyces.olivoviridis"	22.951344636033397
"methylobacterium"	"paenibacillus.glycanilyticus"	12.184490324929083
"methylobacterium"	"sphingomonadaceae"	15.777892632788868
"methylobacterium"	"trabulsiella.spp."	-10.5499481917208
"methylobacterium"	"burkholderia.xenovorans"	11.611775728327233
"methylobacterium"	"mesorhizobium.tianshanense"	11.565918947099794
"methylobacterium"	"streptomyces.xanthochromogenes"	11.708518773710299
"methylobacterium"	"burkholderia.sordidicola"	16.922897282111283
"methylocystis"	"acidiphilium.spp."	15.082871733915114
"methylocystis"	"xiphinematobacteraceae"	10.677592926350467
"methylocystis"	"humicoccus.spp."	11.777888970235365
"acidiphilium"	"polaromonas"	10.336182244957072
"bacillus.thermoamylovorans"	"anoxybacillus.spp."	23.786470871217521
"bacillus.thermoamylovorans"	"petrobacter.spp."	13.070365974511255
"bacillus.thermoamylovorans"	"proteiniphilum.spp."	19.213146982380994
"bacillus.thermoamylovorans"	"bifidobacterium.thermophilum"	19.781533942067195
"bacillus.thermoamylovorans"	"corynebacterium.testudinoris"	13.029664586937335
"bacillus.thermoamylovorans"	"enterococcus.cecorum"	18.403040698200833
"bacillus.thermoamylovorans"	"sphingobacterium.spp."	20.679636574182020
"bacillus.thermoamylovorans"	"weeksella.spp."	12.385230569005273
"bacillus.thermoamylovorans"	"cloacibacterium.spp."	15.427545497847074
"bacillus.thermoamylovorans"	"chelatococcus.spp."	15.206786455530462
"bacillus.thermoamylovorans"	"bacillus.horikoshii"	11.733068400641432
"bacillus.thermoamylovorans"	"pseudoxanthomonas.taiwanensis"	10.817998384848369
"bacillus.thermoamylovorans"	"erwinia.persicina"	-10.2100952141546
"bacillus.thermoamylovorans"	"corynebacterium.diphtheriae"	9.7405914275790852
"anoxybacillus.spp."	"bacillaceae"	15.014354608539024
"anoxybacillus.spp."	"petrobacter.spp."	15.906760241232808
"anoxybacillus.spp."	"proteiniphilum.spp."	11.852909369011382
"anoxybacillus.spp."	"bifidobacterium.thermophilum"	13.589808746689874
"anoxybacillus.spp."	"enterococcus.cecorum"	16.851434646803394
"anoxybacillus.spp."	"geobacillus.thermoglucosidasius"	10.527105523030739
"anoxybacillus.spp."	"sphingobacterium.spp."	10.690707886116172
"anoxybacillus.spp."	"chelatococcus.spp."	13.028770601610939
"anoxybacillus.spp."	"veillonella"	12.917615331444203
"bacillaceae"	"petrobacter.spp."	13.327363392659052
"bacillaceae"	"enterococcus.cecorum"	14.440200261550396
"bacillaceae"	"geobacillus.thermoglucosidasius"	11.686541770913104
"bacillaceae"	"chelatococcus.spp."	10.024525949199848
"bacillaceae"	"pseudoxanthomonas.taiwanensis"	9.7213369104959426
"polaromonas"	"edaphobacter.spp."	12.482598768905014
"polaromonas"	"terriglobus.roseus"	11.924893675568239
"achromobacter.xylosoxidans"	"pedomicrobium.spp."	-11.9731776795211
"achromobacter.xylosoxidans"	"nitrosococcus.spp."	-10.1786274904009
"achromobacter.xylosoxidans"	"rhodoplanes.spp."	-11.0810214946459
"exiguobacterium.undae"	"granulicella.spp."	11.792836230252226
"exiguobacterium.undae"	"akkermansia.spp."	10.137514714589072
"exiguobacterium.undae"	"alphaproteobacteria"	10.951223478243636
